timestamp,P1,P2,P3,P4,P5,P6,Ax,Ay,Az,Gx,Gy,Gz,activity
91.36,37,30,0,6,22,0,-0.1274,-1.6204,1.4444,-70.71,-75.59,-47.29,Running
91.38,0,0,0,0,0,0,-0.3956,-1.1677,2.1219,-63.32,-144.59,-26.86,Running
91.4,43,10,0,0,0,20,-0.2922,-1.4637,3.0216,-56.03,-198.62,-25.8,Running
91.42,13,0,0,0,0,16,-0.6595,-1.3892,3.0923,-72.24,-302.68,17.15,Running
91.44,77,19,19,0,0,0,-0.4279,-1.2742,3.2102,-69.95,-284.63,13.58,Running
91.46,11,5,41,0,40,10,-0.6089,-1.2389,2.8126,-22.6,-334.24,10.24,Running
91.48,0,0,24,129,25,3,-0.4845,-0.5451,2.1601,-20.01,-364.04,39.46,Running
91.5,31,7,0,38,0,0,-0.7622,-0.5947,1.3068,-16.96,-378.29,50.06,Running
91.52,0,25,3,0,32,22,-0.7335,-0.6107,0.8381,-9.13,-404.63,62.85,Running
91.54,0,0,25,61,0,0,-0.5542,-0.701,0.188,15.8,-385.52,70.54,Running
91.56,46,0,28,0,30,8,-0.7175,-0.0775,-0.1893,19.88,-373.22,76.14,Running
91.58,48,0,0,20,0,0,-0.8176,-0.0923,-0.5641,54.89,-339.07,85.61,Running
91.6,0,18,26,0,96,0,-0.5053,0.162,-0.4999,54.18,-321.59,67.65,Running
91.62,46,0,41,0,0,0,-0.4198,0.48,-0.8973,63.29,-232.31,79.15,Running
91.64,0,9,38,0,44,40,-0.3031,0.447,-0.8728,70.56,-212.17,76.38,Running
91.66,0,5,27,0,0,17,-0.3311,0.8212,-0.1324,63.84,-118.87,88.21,Running
91.68,19,0,89,0,26,0,-0.1648,1.1061,0.5668,78.95,-88.87,69.82,Running
91.7,97,6,26,0,60,4,-0.1305,0.8018,1.0991,86.88,15.43,54.92,Running
91.72,339,0,27,7,0,31,0.0608,1.402,1.6086,86.64,13.59,70.69,Running
91.74,1725,32,37,11,20,0,0.1446,1.1881,1.9346,86.45,100.14,50.04,Running
91.76,3553,215,38,92,0,48,0.3105,0.9668,2.6843,51.52,184.51,47.72,Running
91.78,2372,997,322,50,0,0,0.2659,1.3443,2.4885,46.31,254.38,17.29,Running
91.8,530,1973,1066,123,79,0,0.4362,1.2646,2.936,41.47,255.54,-14.49,Running
91.82,89,1806,1794,809,379,0,0.593,0.9247,2.8178,31.51,303.32,6.6,Running
91.84,9,700,1314,2256,1196,0,0.6801,0.8807,2.1307,35.87,341.8,-20.76,Running
91.86,6,126,443,3704,2946,5,0.7453,0.8849,1.8967,19.77,361.91,-31.76,Running
91.88,61,51,36,3313,4095,114,0.6408,0.8812,1.3842,2.52,350.52,-58.34,Running
91.9,0,0,24,1652,3136,474,0.726,0.5278,0.9979,-1.79,400.71,-96.77,Running
91.92,0,0,0,456,1344,2003,0.6691,0.4965,0.0157,-34.69,373.31,-79.02,Running
91.94,28,0,1,70,349,3454,0.6489,-0.0086,-0.6757,-28.96,342.81,-62.32,Running
91.96,38,0,50,120,50,2280,0.5744,-0.1356,-0.448,-48.65,338.14,-96.48,Running
91.98,0,15,0,10,2,611,0.593,-0.3787,-0.8602,-66.16,280.71,-76.11,Running
92.0,64,2,0,44,0,0,0.5045,-0.3111,-0.6239,-61.69,212.62,-83.24,Running
92.02,0,0,41,0,0,0,0.4196,-0.5948,0.1864,-56.18,147.87,-63.94,Running
92.04,39,1,0,37,59,17,0.1115,-0.8771,-0.0484,-82.37,70.68,-70.08,Running
92.06,5,51,9,23,2,0,0.0412,-1.0777,0.2165,-79.25,78.49,-72.92,Running
92.08,4,3,0,19,0,52,-0.019,-1.3451,0.8782,-80.63,-28.81,-50.11,Running
92.1,0,29,0,23,0,42,-0.125,-1.0998,1.2784,-61.24,-56.99,-50.53,Running
92.12,31,22,48,0,0,0,-0.2452,-1.5775,2.4704,-63.62,-152.52,-61.61,Running
92.14,0,27,22,29,0,19,-0.3034,-1.345,2.5857,-71.39,-192.49,-5.76,Running
92.16,76,0,5,76,0,0,-0.3278,-1.2783,2.9273,-50.02,-247.41,-42.83,Running
92.18,0,18,0,0,0,0,-0.3254,-1.2435,2.5394,-54.94,-292.1,25.3,Running
92.2,37,17,34,63,62,42,-0.483,-1.1788,2.4488,-21.7,-334.16,7.87,Running
92.22,82,0,9,31,0,11,-0.5784,-0.9466,1.8744,-9.47,-373.73,54.02,Running
92.24,0,7,0,0,0,5,-0.6194,-0.7876,1.8085,-9.63,-392.84,29.42,Running
92.26,0,0,10,27,0,0,-0.7492,-0.6817,1.171,1.99,-378.79,72.28,Running
92.28,50,0,3,0,114,0,-0.6497,-0.1818,0.6619,3.93,-397.82,60.81,Running
92.3,50,9,30,26,36,65,-0.5835,-0.4975,0.002,33.14,-312.89,85.45,Running
92.32,0,23,1,109,0,49,-0.5933,-0.3137,-0.8016,32.54,-331.94,89.73,Running
92.34,33,0,0,36,2,0,-0.5693,0.2098,-0.3246,73.2,-311.76,69.27,Running
92.36,0,40,3,81,0,91,-0.4073,0.3992,-0.9873,80.69,-259.54,105.75,Running
92.38,72,43,0,5,4,57,-0.4522,0.9552,-0.4829,86.06,-208.7,85.21,Running
92.4,59,0,27,9,0,0,-0.1543,0.8734,-0.2268,61.51,-142.33,83.77,Running
92.42,0,2,16,10,0,98,-0.098,1.1767,0.2558,64.63,-83.18,104.65,Running
92.44,0,39,0,0,0,2,0.1451,1.2743,0.3892,96.43,-15.35,33.32,Running
92.46,194,14,38,5,7,0,-0.1791,1.0382,1.3914,80.13,82.01,56.13,Running
92.48,1555,31,0,0,6,0,0.0896,1.3751,1.8658,63.96,118.2,4.18,Running
92.5,3526,202,52,24,88,0,0.2724,1.2675,2.3882,60.32,156.07,30.18,Running
92.52,2479,918,253,0,50,0,0.3169,1.0028,2.6527,53.38,259.27,6.37,Running
92.54,557,1965,1051,129,0,0,0.57,1.5456,2.5044,34.14,285.69,22.01,Running
92.56,20,1827,1810,700,168,0,0.548,1.4156,2.8238,40.3,317.99,-15.29,Running
92.58,0,745,1303,2165,1077,0,0.6945,1.3318,2.3484,32.15,338.94,-53.46,Running
92.6,0,123,487,3632,2752,0,0.7349,0.8006,1.7892,9.98,355.2,-66.57,Running
92.62,18,11,120,3386,4045,74,0.6942,1.0471,1.4335,9.89,400.44,-67.61,Running
92.64,0,0,0,1746,3178,476,0.726,0.3537,0.2999,-16.57,374.72,-65.87,Running
92.66,0,50,42,538,1369,1943,0.5881,0.2052,0.171,-19.89,350.87,-82.89,Running
92.68,130,6,9,103,305,3408,0.7404,0.3315,-0.2856,-33.32,313.82,-88.41,Running
92.7,36,52,0,5,51,2286,0.6059,-0.1033,-0.4588,-34.01,323.35,-78.55,Running
92.72,0,0,45,4,0,598,0.3869,-0.6364,-0.6523,-45.56,260.67,-92.36,Running
92.74,0,0,0,0,32,85,0.4657,-0.7601,-0.9973,-61.84,219.52,-93.77,Running
92.76,9,0,0,6,88,0,0.1445,-0.8595,-0.3632,-62.19,162.9,-105.48,Running
92.78,0,0,50,0,17,36,0.2062,-1.0923,0.0527,-76.91,125.93,-59.72,Running
92.8,0,0,0,0,7,40,0.1607,-0.9871,0.8607,-57.94,24.94,-69.49,Running
92.82,0,10,0,0,13,0,0.11,-1.2495,0.958,-78.11,-32.34,-63.97,Running
92.84,20,0,14,76,56,25,-0.0823,-1.0437,1.9694,-68.06,-59.46,-55.12,Running
92.86,0,54,32,0,0,0,-0.2697,-1.4145,1.988,-91.29,-118.14,-44.37,Running
92.88,0,0,13,0,41,40,-0.116,-1.1778,2.3975,-69.32,-213.2,-18.74,Running
92.9,42,5,0,0,85,36,-0.3438,-1.4612,2.5786,-71.15,-249.25,-7.95,Running
92.92,0,15,0,9,0,0,-0.581,-1.5181,3.0793,-60.09,-267.93,17.82,Running
92.94,0,0,0,0,0,0,-0.8155,-1.2594,2.6162,-53.74,-337.95,23.26,Running
92.96,98,3,0,0,23,0,-0.6495,-1.1703,2.4857,-13.4,-368.61,44.57,Running
92.98,46,10,0,41,26,0,-0.405,-0.8664,1.51,-14.06,-383.3,27.58,Running
93.0,0,15,0,0,47,0,-0.7642,-0.6727,0.6554,15.34,-407.0,53.82,Running
93.02,0,0,29,108,0,0,-0.5404,-0.4054,0.496,10.46,-360.41,83.83,Running
93.04,0,0,0,0,99,0,-0.5524,-0.2195,-0.0203,23.35,-334.63,69.13,Running
93.06,0,4,44,0,0,31,-0.4515,-0.391,-0.3761,47.71,-326.75,88.76,Running
93.08,0,41,50,66,0,0,-0.6766,0.0033,-0.5066,62.3,-286.61,99.72,Running
93.1,63,63,0,0,49,0,-0.4157,0.4084,-1.1531,74.82,-282.2,85.13,Running
93.12,0,0,22,0,8,0,-0.339,0.4267,-0.6887,78.92,-185.08,63.19,Running
93.14,0,0,0,0,0,55,-0.0612,0.665,-0.3985,46.91,-150.93,96.56,Running
93.16,67,0,29,52,43,26,-0.1563,0.9626,-0.0081,77.6,-53.0,87.94,Running
93.18,80,1,0,0,26,33,-0.0939,1.0571,0.9968,98.83,-19.71,56.1,Running
93.2,234,12,0,90,96,48,0.0498,1.3487,1.6554,71.03,37.68,26.86,Running
93.22,1556,34,0,0,28,23,0.3319,1.4211,1.9096,75.99,134.52,45.39,Running
93.24,3592,190,19,0,26,23,0.2732,1.3561,2.4451,80.39,165.38,15.16,Running
93.26,2569,927,300,0,0,17,0.3995,1.4852,2.6988,54.11,196.1,30.59,Running
93.28,462,1946,1001,40,43,0,0.5483,1.3636,2.9985,69.69,270.2,-14.27,Running
93.3,26,1878,1771,654,179,54,0.5624,1.2551,3.0613,36.12,299.64,-23.54,Running
93.32,1,770,1358,2120,989,18,0.5362,0.7234,2.4062,33.83,327.35,-51.81,Running
93.34,0,146,476,3553,2707,0,0.6774,0.9345,1.9818,9.71,372.68,-60.25,Running
93.36,80,0,43,3492,3999,100,0.5505,0.614,1.4627,13.4,375.44,-51.36,Running
93.38,6,0,0,1800,3193,411,0.534,0.8082,0.5984,-10.52,399.74,-82.83,Running
93.4,64,18,12,470,1414,1841,0.6673,0.3852,0.3292,-29.22,346.05,-71.16,Running
93.42,29,34,0,33,372,3392,0.5459,0.3648,-0.3709,-50.43,353.91,-75.13,Running
93.44,0,0,30,2,0,2341,0.8069,0.1389,-0.7612,-24.42,325.86,-80.41,Running
93.46,10,0,5,35,80,614,0.3011,-0.2231,-1.0575,-54.21,289.25,-105.94,Running
93.48,18,20,0,0,0,34,0.075,-0.3277,-0.7745,-49.76,243.99,-91.38,Running
93.5,0,53,17,0,0,34,0.4497,-0.518,-0.4377,-68.59,143.22,-128.36,Running
93.52,33,22,0,30,40,0,0.2781,-1.1849,-0.211,-85.26,120.44,-84.69,Running
93.54,40,0,2,50,0,90,-0.2349,-1.323,0.4998,-81.35,45.2,-71.76,Running
93.56,56,8,37,0,0,0,-0.1036,-1.0488,1.1137,-50.01,-53.4,-55.2,Running
93.58,69,0,1,30,0,0,-0.2677,-1.1438,1.9528,-85.27,-61.98,-33.98,Running
93.6,0,34,0,0,0,0,-0.1708,-1.2939,1.9562,-57.64,-137.42,-34.64,Running
93.62,0,34,0,26,49,0,-0.3875,-1.3728,2.5746,-67.67,-176.75,6.07,Running
93.64,0,54,9,0,0,14,-0.3541,-1.0084,2.7831,-75.24,-257.09,-1.68,Running
93.66,0,17,0,0,28,76,-0.6452,-0.85,3.0229,-46.08,-320.2,7.44,Running
93.68,30,0,0,0,0,5,-0.51,-1.6043,2.6144,-28.87,-362.82,41.18,Running
93.7,35,0,62,0,1,0,-0.7247,-1.0588,2.168,-27.32,-390.46,29.46,Running
93.72,0,42,0,16,51,30,-0.5965,-0.7911,1.4903,-1.65,-366.56,57.74,Running
93.74,21,15,0,53,23,106,-0.8389,-0.7353,0.8325,-8.83,-344.59,73.47,Running
93.76,26,36,40,24,24,0,-0.6145,-0.3883,0.3825,12.62,-329.5,58.9,Running
93.78,9,0,0,0,45,0,-0.601,-0.3329,-0.2039,13.3,-339.95,95.29,Running
93.8,0,0,25,60,6,0,-0.2629,0.1631,-0.9072,42.26,-323.24,72.46,Running
93.82,16,0,1,0,17,0,-0.4814,0.3369,-0.8047,41.53,-255.18,72.02,Running
93.84,45,23,0,0,44,0,-0.488,0.2311,-0.791,70.61,-289.44,96.93,Running
93.86,29,52,13,65,22,19,-0.4558,0.5857,-0.3915,53.52,-249.23,92.9,Running
93.88,0,56,27,89,6,73,-0.1538,0.8341,-0.5217,75.5,-127.2,70.6,Running
93.9,0,43,56,0,0,0,-0.2853,0.9848,0.0308,83.37,-54.94,67.95,Running
93.92,36,0,31,31,0,0,-0.1472,0.9746,0.1917,86.67,0.62,60.89,Running
93.94,198,0,33,0,0,0,0.3346,0.9781,1.2706,77.79,37.34,56.03,Running
93.96,1443,5,0,0,33,42,0.2357,1.3145,2.1263,99.24,91.91,48.62,Running
93.98,3457,127,12,0,0,67,0.3492,1.1646,2.3959,68.5,150.98,37.31,Running
94.0,2600,843,218,0,15,35,0.3124,1.5234,2.7813,63.28,179.36,9.96,Running
94.02,624,1916,966,74,0,0,0.3895,1.0728,2.9806,57.05,266.99,-3.02,Running
94.04,18,1826,1788,665,197,38,0.5591,0.9145,2.7963,52.05,303.8,-10.18,Running
94.06,43,774,1425,2141,1008,26,0.5145,1.1864,2.1154,44.41,326.49,-35.86,Running
94.08,5,106,543,3577,2661,58,0.5715,1.0519,2.0345,27.61,353.0,-52.93,Running
94.1,0,56,74,3570,4051,0,0.7483,0.8016,1.3522,23.08,378.88,-69.86,Running
94.12,0,0,48,1834,3317,394,0.4691,0.4632,0.8111,-14.54,364.52,-36.2,Running
94.14,15,18,0,588,1486,1833,0.5364,0.3258,0.2788,-21.73,357.79,-87.84,Running
94.16,51,0,0,72,415,3352,0.6564,0.2245,-0.4573,-38.14,349.82,-96.74,Running
94.18,51,77,0,54,90,2470,0.6388,0.0514,-0.718,-58.38,287.86,-74.15,Running
94.2,52,8,0,0,89,683,0.586,0.056,-0.8747,-42.0,320.95,-91.72,Running
94.22,0,4,11,44,26,58,0.327,-0.1003,-0.7927,-45.61,210.19,-106.11,Running
94.24,68,0,12,36,0,0,0.3163,-0.5218,-1.034,-74.53,151.94,-91.46,Running
94.26,43,0,0,35,78,1,0.2235,-0.6874,-0.0896,-62.01,110.34,-89.04,Running
94.28,0,35,62,93,24,0,0.02,-1.0288,0.0961,-84.84,39.07,-64.43,Running
94.3,68,74,21,0,0,32,-0.1827,-0.9606,1.1451,-96.97,-13.7,-49.89,Running
94.32,13,0,0,0,25,0,-0.0548,-1.2836,1.6593,-83.69,-66.39,-61.91,Running
94.34,32,8,0,22,43,0,-0.2,-1.2873,2.4962,-57.65,-135.46,-45.02,Running
94.36,0,0,29,87,0,19,-0.2972,-1.4643,2.7356,-66.51,-222.86,-38.32,Running
94.38,2,0,20,0,0,64,-0.4041,-1.5745,3.0757,-44.55,-268.32,-6.88,Running
94.4,48,37,36,1,29,23,-0.6211,-1.1353,3.3181,-21.6,-280.06,8.13,Running
94.42,5,0,39,100,0,16,-0.5051,-1.0798,2.3959,-34.01,-365.5,33.12,Running
94.44,2,14,3,12,0,25,-0.5223,-1.3246,2.4574,9.34,-369.36,45.59,Running
94.46,0,0,38,7,12,21,-0.8624,-0.8713,1.4052,-20.76,-291.7,82.74,Running
94.48,2,0,0,36,13,0,-0.7088,-0.5287,0.8461,-9.8,-374.32,81.19,Running
94.5,19,0,5,75,37,0,-0.6463,0.0741,0.5321,1.46,-377.63,61.25,Running
94.52,96,33,0,11,21,0,-0.6802,-0.123,-0.0241,25.77,-343.94,94.56,Running
94.54,49,0,0,0,54,66,-0.44,-0.0216,-0.3087,39.05,-319.29,109.26,Running
94.56,0,0,40,0,31,0,-0.6394,0.3001,-1.1433,36.04,-303.3,112.29,Running
94.58,0,16,30,0,58,24,-0.2728,0.6183,-0.8626,52.27,-255.68,101.07,Running
94.6,0,0,44,0,21,16,-0.4368,0.353,-0.2384,87.18,-172.92,102.36,Running
94.62,53,31,0,4,121,0,-0.023,0.5603,-0.3937,71.55,-138.09,113.07,Running
94.64,67,0,0,0,0,0,0.0375,1.3523,0.1213,100.6,-76.38,57.72,Running
94.66,0,0,33,21,19,84,0.1317,1.1474,0.4424,57.37,-33.03,74.03,Running
94.68,192,0,0,0,0,0,0.0845,1.174,1.3992,72.21,42.35,43.97,Running
94.7,1354,1,27,0,0,70,0.0876,1.0927,2.0835,63.85,79.44,59.29,Running
94.72,3448,105,63,82,0,0,0.181,1.5551,2.6124,63.9,175.22,25.54,Running
94.74,2699,803,298,9,0,0,0.4146,1.363,3.1423,80.97,202.17,34.85,Running
94.76,651,1937,973,28,51,0,0.4832,1.2718,2.8171,53.63,285.41,-10.35,Running
94.78,52,1921,1797,568,141,0,0.5556,1.3655,2.7514,15.82,318.39,-1.09,Running
94.8,57,858,1416,1942,956,77,0.442,0.9792,2.0788,39.76,307.14,-37.58,Running
94.82,2,188,494,3486,2475,0,0.7412,0.5862,1.911,15.09,370.55,-16.53,Running
94.84,0,0,79,3473,4089,33,0.6149,0.8515,1.4163,12.88,356.73,-72.86,Running
94.86,0,20,0,1893,3385,326,0.6504,0.7705,0.7162,-11.16,401.05,-74.55,Running
94.88,53,61,50,527,1529,1792,0.5834,0.4519,-0.0779,-1.43,365.6,-73.74,Running
94.9,26,6,9,130,421,3305,0.5652,0.0466,-0.4223,-34.05,375.59,-85.34,Running
94.92,9,14,23,0,101,2531,0.5798,-0.1129,-0.761,-34.46,313.5,-92.59,Running
94.94,14,0,8,0,0,686,0.3772,-0.054,-1.0,-58.62,265.63,-94.81,Running
94.96,72,57,0,0,21,85,0.3467,-0.3331,-0.767,-69.76,227.57,-94.88,Running
94.98,0,4,19,25,54,15,0.3352,-0.8138,-0.7949,-86.56,146.64,-83.85,Running
95.0,9,58,14,68,0,0,-0.1165,-0.6428,-0.0728,-62.6,146.77,-89.86,Running
95.02,21,0,20,28,0,10,0.0237,-0.9933,0.4929,-84.79,55.47,-65.49,Running
95.04,0,0,31,126,1,34,-0.0279,-1.2535,1.4944,-83.09,-29.2,-48.91,Running
95.06,23,17,25,16,0,65,-0.1057,-1.4309,1.589,-80.7,-52.69,-37.89,Running
95.08,0,46,17,8,0,8,-0.2595,-1.1454,2.1131,-77.25,-143.84,-20.74,Running
95.1,0,0,0,0,0,40,-0.4161,-1.1901,2.5187,-69.52,-162.4,-20.27,Running
95.12,19,0,0,0,18,31,-0.2877,-1.379,3.0453,-49.0,-220.84,-11.44,Running
95.14,0,0,42,25,125,75,-0.5351,-1.0212,2.6962,-46.64,-273.9,40.97,Running
95.16,0,0,0,27,10,53,-0.442,-1.08,2.6205,-45.67,-359.54,32.49,Running
95.18,0,30,26,0,0,0,-0.4925,-1.0318,2.1071,-6.95,-352.6,24.88,Running
95.2,0,36,8,25,29,0,-0.7531,-0.6844,1.0324,1.56,-366.81,61.27,Running
95.22,0,13,0,9,0,12,-0.672,-0.7526,1.1852,-0.68,-343.81,58.54,Running
95.24,0,5,0,0,0,0,-0.6679,-0.6765,0.2108,22.12,-375.8,61.74,Running
95.26,0,0,0,54,16,0,-0.6831,-0.3482,0.2362,11.99,-375.52,65.96,Running
95.28,64,66,1,0,0,0,-0.7395,-0.0932,-0.5655,40.12,-322.1,69.41,Running
95.3,39,0,0,0,33,0,-0.4476,0.0691,-0.7048,39.74,-271.09,79.66,Running
95.32,0,0,3,0,14,0,-0.5734,0.5655,-1.0315,67.85,-237.32,95.83,Running
95.34,0,18,2,6,13,35,-0.3742,0.83,-0.615,74.18,-168.72,86.34,Running
95.36,7,18,37,83,41,0,-0.2221,0.8264,-0.482,64.64,-163.62,47.91,Running
95.38,0,29,14,0,0,0,-0.0597,0.8373,0.1189,65.11,-116.36,126.34,Running
95.4,37,5,20,0,0,0,-0.0097,1.2922,0.8558,96.77,-10.93,86.76,Running
95.42,196,0,38,0,0,0,0.1407,1.0396,1.6131,75.49,26.44,36.03,Running
95.44,1298,0,0,23,105,21,0.3774,1.0157,2.4538,78.28,68.35,16.91,Running
95.46,3459,138,46,0,15,0,0.3054,1.396,2.4022,78.77,188.76,35.77,Running
95.48,2722,795,190,18,0,0,0.6263,0.9345,2.6748,60.49,226.73,41.42,Running
95.5,700,1865,909,143,22,13,0.7585,1.4998,3.0684,56.4,256.83,-9.22,Running
95.52,67,1967,1705,606,160,0,0.4127,1.6767,3.2404,37.24,351.27,6.49,Running
95.54,80,860,1500,1949,848,4,0.7427,1.3844,2.5121,29.71,332.54,-39.17,Running
95.56,33,195,525,3422,2516,14,0.5887,1.0506,1.6372,-0.61,334.74,-68.82,Running
95.58,7,29,99,3637,3985,49,0.7538,0.5924,1.485,13.25,383.67,-60.63,Running
95.6,32,16,0,1968,3375,323,0.8305,0.5895,0.494,5.7,398.13,-52.68,Running
95.62,0,66,24,656,1685,1681,0.5754,0.2793,0.0616,6.86,426.28,-74.53,Running
95.64,0,34,44,81,378,3340,0.6301,0.1875,-0.4407,-24.17,357.24,-77.08,Running
95.66,0,47,0,40,27,2551,0.5319,-0.3743,-0.7309,-31.46,321.97,-66.6,Running
95.68,39,40,0,28,0,800,0.4069,-0.3873,-0.4671,-21.11,294.86,-66.46,Running
95.7,0,0,0,123,24,57,0.5117,-0.8555,-0.9284,-59.13,219.9,-61.17,Running
95.72,28,34,17,0,63,0,0.5455,-0.732,-0.4621,-82.67,179.51,-49.2,Running
95.74,34,12,0,16,61,20,0.1978,-0.998,-0.1214,-76.45,136.89,-64.21,Running
95.76,0,0,0,0,0,46,-0.0163,-1.5072,0.2948,-77.49,48.41,-57.51,Running
95.78,0,0,0,0,0,0,-0.0187,-0.892,1.3052,-74.22,-0.52,-104.86,Running
95.8,0,54,11,0,55,32,-0.256,-1.2366,1.6979,-91.45,-108.24,-75.93,Running
95.82,55,25,31,9,45,0,-0.2359,-1.5071,2.2156,-72.83,-148.57,-38.44,Running
95.84,12,1,8,59,51,62,-0.5584,-1.5481,2.7031,-66.73,-174.52,-27.39,Running
95.86,0,16,0,0,0,51,-0.3627,-1.4626,2.8735,-59.04,-238.06,-12.7,Running
95.88,0,7,46,0,31,0,-0.4656,-1.5896,2.5746,-46.57,-286.35,18.65,Running
95.9,50,0,0,35,25,30,-0.5463,-1.2136,3.0261,-37.76,-308.49,28.44,Running
95.92,66,2,0,83,0,13,-0.6731,-0.8332,2.0547,-29.42,-289.33,70.7,Running
95.94,0,6,30,49,0,0,-0.6329,-1.1154,2.1017,7.53,-358.9,41.58,Running
95.96,53,45,0,0,0,0,-0.708,-0.4791,1.1382,-17.36,-391.52,69.46,Running
95.98,0,8,34,0,0,0,-0.7358,-0.5274,0.7479,9.57,-413.85,70.71,Running
96.0,51,37,20,0,20,17,-0.6452,-0.3336,-0.1266,31.5,-372.67,70.76,Running
96.02,0,46,0,0,75,39,-0.4583,0.0989,-0.4449,50.4,-353.28,105.66,Running
96.04,27,5,0,130,0,0,-0.6774,0.5425,-0.7699,61.72,-312.22,77.0,Running
96.06,0,11,0,0,0,0,-0.4591,0.2588,-0.9516,76.82,-280.82,108.48,Running
96.08,0,23,0,61,72,78,-0.2787,0.784,-0.8453,63.58,-223.93,92.16,Running
96.1,90,0,0,85,0,79,-0.2323,0.6906,-0.4781,76.23,-160.32,89.91,Running
96.12,0,25,29,0,15,0,-0.25,1.2914,0.4179,67.89,-51.59,84.6,Running
96.14,0,12,0,0,0,2,-0.0614,1.3346,0.7341,68.39,-51.23,39.66,Running
96.16,174,0,0,0,38,56,0.2333,1.2575,1.5924,76.13,5.9,37.66,Running
96.18,1227,48,0,0,15,44,0.2731,1.1434,1.8681,73.41,131.26,54.84,Running
96.2,3297,131,37,0,0,0,0.2177,1.6712,2.3527,87.91,137.66,24.68,Running
96.22,2741,762,214,9,0,0,0.4202,1.2164,2.6064,70.56,240.84,6.65,Running
96.24,716,1812,866,103,17,14,0.5469,1.243,2.9588,56.22,274.82,17.81,Running
96.26,76,1941,1718,490,232,38,0.5791,1.0786,2.7517,27.43,301.07,-18.25,Running
96.28,0,959,1551,1871,846,0,0.5956,1.1003,2.8677,20.31,365.9,-18.09,Running
96.3,10,208,632,3353,2450,0,0.5884,0.8676,2.0268,0.49,378.82,-67.43,Running
96.32,0,0,95,3531,3960,32,0.6632,0.5178,1.429,-3.74,373.61,-61.63,Running
96.34,0,22,0,2069,3469,311,0.5012,0.6746,0.9943,-3.88,379.37,-53.96,Running
96.36,7,0,6,714,1721,1582,0.6928,0.6045,0.2567,-23.62,365.88,-64.01,Running
96.38,8,0,0,164,516,3305,0.7366,0.0912,-0.5663,-28.5,326.63,-77.02,Running
96.4,3,0,0,4,49,2586,0.4642,-0.0125,-0.5885,-43.78,338.83,-66.56,Running
96.42,90,0,46,0,49,854,0.5789,-0.2849,-0.8882,-42.79,307.28,-130.43,Running
96.44,0,49,0,0,0,66,0.4891,-0.4917,-0.5469,-64.67,241.4,-103.25,Running
96.46,59,0,39,0,0,17,0.4861,-0.4944,-0.5114,-62.01,191.18,-78.42,Running
96.48,44,5,33,75,0,32,0.3772,-0.9966,-0.0736,-70.0,115.44,-81.4,Running
96.5,45,37,0,0,4,0,0.1296,-1.343,0.7724,-68.16,75.24,-77.88,Running
96.52,0,0,36,20,0,59,0.1758,-1.1514,0.6129,-82.0,23.56,-86.49,Running
96.54,23,20,0,6,20,0,-0.0446,-1.5572,1.4626,-71.26,-75.49,-43.06,Running
96.56,19,0,29,0,55,18,-0.1794,-1.6949,2.2797,-71.76,-141.48,-49.55,Running
96.58,72,0,0,21,0,0,-0.5239,-1.4506,2.4615,-62.05,-244.02,-34.69,Running
96.6,0,6,65,35,23,39,-0.5793,-1.0922,3.2676,-29.89,-289.63,-14.72,Running
96.62,0,26,71,0,0,0,-0.3256,-1.0254,2.7262,-54.24,-294.71,18.62,Running
96.64,0,0,8,24,0,0,-0.3912,-1.2777,2.4949,-15.59,-330.53,41.12,Running
96.66,89,0,7,12,0,54,-0.6325,-1.1976,2.5817,-20.5,-348.15,27.49,Running
96.68,0,0,31,0,0,62,-0.371,-1.4498,1.5857,-11.32,-328.29,55.61,Running
96.7,0,0,0,84,0,0,-0.7683,-0.6103,1.2167,-5.49,-358.9,77.98,Running
96.72,3,0,0,43,0,13,-0.6426,-0.3961,0.5828,2.82,-372.66,57.76,Running
96.74,21,65,0,0,24,0,-0.5866,0.1303,-0.1099,23.45,-329.87,69.9,Running
96.76,0,0,0,0,0,78,-0.3986,-0.2492,-0.5527,17.24,-280.69,88.15,Running
96.78,56,0,21,67,0,28,-0.2906,0.4202,-0.7253,43.78,-281.41,88.13,Running
96.8,16,47,38,0,6,42,-0.298,0.4694,-0.7831,36.93,-245.08,95.72,Running
96.82,0,0,28,12,0,42,-0.2166,0.449,-0.8201,62.39,-197.77,82.86,Running
96.84,24,1,0,69,0,51,-0.2453,0.5271,-0.0794,49.75,-139.56,96.03,Running
96.86,17,26,17,0,11,36,-0.3445,0.9578,-0.0047,104.6,-86.89,61.91,Running
96.88,0,0,25,0,0,0,-0.0303,1.0357,0.9344,71.9,5.92,88.23,Running
96.9,72,0,0,0,0,0,0.0968,0.7083,1.1293,69.98,76.4,64.8,Running
96.92,1215,48,0,0,20,22,0.1709,1.2455,2.0597,64.79,130.67,48.34,Running
96.94,3286,115,8,0,40,0,0.1683,1.0875,2.5634,77.93,163.07,-0.85,Running
96.96,2974,686,165,0,0,34,0.401,1.2156,2.6183,61.36,193.1,17.9,Running
96.98,822,1837,840,117,56,48,0.4483,1.3708,2.8201,41.24,249.71,11.77,Running
97.0,104,1953,1672,479,149,0,0.4275,1.152,2.9142,49.11,355.25,-29.13,Running
97.02,0,988,1480,1788,792,32,0.1804,1.1473,2.2036,45.46,320.22,-49.99,Running
