timestamp,P1,P2,P3,P4,P5,P6,Ax,Ay,Az,Gx,Gy,Gz,activity
243.42,1534,546,166,524,365,204,0.0205,-0.0293,1.0254,2.22,-2.07,-0.2,Standing
243.44,1512,558,156,552,395,202,0.0042,-0.0093,1.0639,1.85,-1.9,-0.48,Standing
243.46,1567,577,163,506,368,188,0.0483,-0.0094,0.9682,1.25,2.02,-2.13,Standing
243.48,1547,555,183,536,434,219,0.0054,-0.0416,1.0101,-0.81,-0.6,0.36,Standing
243.5,1543,538,147,571,394,198,0.0397,-0.0187,0.9968,0.55,0.58,0.63,Standing
243.52,1571,561,156,580,413,194,0.01,0.0009,1.0162,-1.97,-0.64,-0.48,Standing
243.54,1498,558,165,558,412,210,0.0574,0.0229,0.9907,-1.57,1.77,0.49,Standing
243.56,1514,553,162,545,419,232,-0.0509,0.0481,0.9764,-0.45,-1.4,-0.25,Standing
243.58,1471,545,178,583,388,246,0.0234,-0.0307,1.066,2.93,-1.64,-0.21,Standing
243.6,1545,535,122,608,404,214,0.0841,0.0194,1.019,0.07,0.38,1.74,Standing
243.62,1479,542,167,608,408,219,0.0462,0.0031,1.0321,0.98,-0.78,-0.13,Standing
243.64,1468,538,162,609,391,249,-0.0152,-0.0182,0.9556,-2.14,2.09,-0.14,Standing
243.66,1519,531,194,607,442,225,0.084,-0.0315,1.0517,-2.19,0.18,-0.34,Standing
243.68,1506,524,164,585,389,229,0.0374,-0.0219,1.0708,0.69,0.25,0.94,Standing
243.7,1499,546,164,618,430,264,0.0448,0.0178,1.0568,-2.06,-2.0,0.59,Standing
243.72,1519,561,170,563,410,221,0.0715,0.0129,0.9947,-1.24,-0.76,-1.14,Standing
243.74,1516,537,193,588,442,223,0.0125,-0.0214,1.081,-1.62,-0.29,0.56,Standing
243.76,1476,512,192,589,452,252,0.0128,-0.0009,1.0217,-1.4,0.82,-0.39,Standing
243.78,1473,553,158,641,422,221,0.0671,0.002,1.0538,-0.17,0.59,-0.48,Standing
243.8,1443,541,156,619,452,219,0.0237,0.0284,1.0118,1.55,1.16,1.46,Standing
243.82,1451,531,190,646,483,219,0.0574,-0.0011,1.0417,-0.55,3.31,0.6,Standing
243.84,1462,516,204,626,434,246,0.0511,0.0387,1.0659,1.91,0.68,0.28,Standing
243.86,1467,496,206,611,479,253,0.0908,0.0434,0.9987,1.76,0.39,-0.53,Standing
243.88,1435,525,186,643,461,220,0.0499,0.0506,0.998,-1.47,0.03,-0.36,Standing
243.9,1469,509,187,642,478,249,0.0198,0.0381,0.9824,1.68,-1.83,0.04,Standing
243.92,1462,511,192,660,433,267,0.0515,0.0237,1.0004,1.11,-1.63,1.08,Standing
243.94,1440,517,191,683,472,268,0.0376,0.0148,0.9885,3.7,-1.37,-1.03,Standing
243.96,1437,510,167,658,485,236,0.0682,0.0014,0.9327,0.58,-1.9,-0.39,Standing
243.98,1429,506,189,656,481,251,0.0291,0.0348,1.0173,-0.28,1.16,0.91,Standing
244.0,1424,491,194,678,523,268,0.0199,-0.0082,1.0148,-0.02,-2.07,-0.46,Standing
244.02,1384,480,211,650,537,247,0.0201,0.0252,0.9965,0.7,0.09,1.52,Standing
244.04,1359,503,187,688,502,227,-0.0205,-0.0133,1.06,0.03,0.82,-0.51,Standing
244.06,1390,498,221,692,513,240,0.0896,-0.0255,0.9631,4.07,-1.48,-1.93,Standing
244.08,1389,490,231,714,504,237,-0.0056,0.0149,0.9687,0.36,-1.05,0.58,Standing
244.1,1367,527,226,695,543,255,-0.0132,-0.028,1.0758,-2.41,0.52,-0.05,Standing
244.12,1381,471,236,719,521,252,0.0315,-0.0168,0.9531,0.82,-1.57,0.4,Standing
244.14,1377,491,234,706,540,255,0.0199,0.0485,0.9664,1.03,2.16,-1.08,Standing
244.16,1357,495,226,734,557,262,0.0364,-0.0084,0.9524,-1.98,-0.52,0.06,Standing
244.18,1345,478,207,694,569,252,0.0483,-0.0532,1.0023,-0.3,0.77,0.79,Standing
244.2,1390,456,220,730,543,260,-0.0247,0.0064,1.1064,-2.02,-0.58,-0.46,Standing
244.22,1310,508,212,730,520,314,0.0138,-0.0019,0.9922,-0.38,0.59,0.44,Standing
244.24,1354,483,209,729,545,271,0.0194,0.023,0.9792,1.28,1.17,-0.87,Standing
244.26,1356,484,225,740,579,293,-0.0024,0.012,1.041,-2.75,-1.79,-1.11,Standing
244.28,1365,471,234,722,576,283,0.0143,0.0445,1.0099,-1.32,1.73,-0.67,Standing
244.3,1302,446,227,745,585,261,0.007,-0.0426,0.938,-1.07,1.06,1.02,Standing
244.32,1302,454,231,737,588,290,0.0763,0.04,1.0437,1.25,-0.07,0.7,Standing
244.34,1315,464,241,805,593,288,0.0413,0.0258,0.9973,0.87,0.38,0.38,Standing
244.36,1346,466,198,757,565,292,0.0582,0.0328,1.0442,-1.64,1.52,-0.67,Standing
244.38,1320,480,229,752,598,282,0.0219,0.024,1.0595,1.54,0.06,-0.4,Standing
244.4,1343,450,255,749,561,261,0.0189,0.0025,1.0241,0.69,2.03,0.45,Standing
244.42,1308,459,232,780,596,258,0.0598,-0.0097,0.944,-0.79,-1.87,-1.12,Standing
244.44,1248,482,231,804,585,266,-0.0228,0.0252,1.044,0.71,-1.66,2.26,Standing
244.46,1284,450,246,767,593,266,0.0878,0.0031,1.0083,0.42,-1.02,-0.86,Standing
244.48,1276,443,220,795,589,275,-0.0092,0.0153,1.0628,0.03,-1.84,0.42,Standing
244.5,1329,433,247,801,631,283,0.0398,-0.0037,0.9667,1.85,-0.73,0.75,Standing
244.52,1304,446,249,784,620,279,0.014,-0.0282,0.9904,-2.61,0.5,1.71,Standing
244.54,1314,455,255,827,632,271,0.02,0.0349,1.0638,-1.23,-2.46,-0.08,Standing
244.56,1298,451,245,791,644,309,-0.0137,-0.0034,1.0086,-0.94,0.54,0.22,Standing
244.58,1321,469,275,767,607,285,0.0253,-0.0335,1.0011,-0.29,-0.68,-0.81,Standing
244.6,1329,463,223,808,619,277,-0.0079,-0.0271,0.9491,1.4,1.46,-1.4,Standing
244.62,1319,488,245,781,603,304,0.0152,0.0104,1.0852,1.47,-0.28,-0.51,Standing
244.64,1279,481,259,783,619,294,-0.018,0.0315,0.9482,0.41,-1.44,0.54,Standing
244.66,1311,473,248,802,617,285,0.0136,-0.0249,1.0326,-1.05,-1.36,0.3,Standing
244.68,1285,429,273,803,614,274,0.0269,0.0366,0.9707,-1.95,0.04,-0.41,Standing
244.7,1307,450,243,786,611,281,-0.0324,0.0516,1.0134,-2.47,-1.5,0.63,Standing
244.72,1285,453,238,815,603,298,0.042,-0.0184,1.0366,-0.88,-0.77,0.13,Standing
244.74,1296,468,259,823,608,272,0.032,0.0423,0.992,0.14,0.2,-0.69,Standing
244.76,1301,449,244,819,648,271,-0.0057,-0.0111,1.0232,-0.74,-0.42,0.09,Standing
244.78,1307,434,247,818,607,287,0.0046,-0.0221,1.0324,-0.58,-0.65,1.2,Standing
244.8,1237,449,238,840,629,308,0.06,-0.0175,1.0433,-1.56,-2.9,0.61,Standing
244.82,1293,449,241,833,618,301,-0.019,0.0296,1.0023,-0.67,-2.38,0.84,Standing
244.84,1252,445,257,804,611,295,-0.0103,0.0085,1.0554,0.68,-0.2,-0.29,Standing
244.86,1262,415,229,817,647,284,0.0152,0.019,1.0055,-0.15,1.08,0.04,Standing
244.88,1273,435,236,783,663,296,-0.0132,0.0318,1.0948,2.4,-1.88,-0.29,Standing
244.9,1291,470,241,800,667,287,0.007,-0.024,0.9318,0.07,-2.37,-0.7,Standing
244.92,1286,448,253,809,602,279,0.0326,0.0252,1.0343,0.08,2.89,-0.63,Standing
244.94,1329,469,214,800,655,259,0.0226,0.0391,1.0531,1.51,3.03,0.35,Standing
244.96,1290,473,249,821,663,283,0.0427,-0.034,0.9918,-2.0,2.25,-1.29,Standing
244.98,1282,479,245,815,603,290,0.0103,0.0155,1.0391,-2.25,-2.36,1.54,Standing
245.0,1287,441,235,832,621,285,0.0049,-0.0002,0.9746,-0.07,0.86,-0.85,Standing
245.02,1290,458,232,798,609,300,0.0155,0.0125,0.9631,1.09,-3.2,0.28,Standing
245.04,1321,439,251,789,617,293,0.0031,0.0093,1.0162,-0.69,-0.05,0.51,Standing
245.06,1307,463,249,796,635,267,-0.0506,0.0441,0.9984,-1.69,-1.19,0.3,Standing
245.08,1310,464,238,776,587,265,0.0627,0.036,0.8959,0.31,-0.98,0.61,Standing
245.1,1319,469,242,786,590,307,0.0456,-0.0413,0.9728,-1.49,3.13,-0.22,Standing
245.12,1284,486,263,786,630,268,0.0808,-0.0039,0.9997,-2.43,2.96,-1.29,Standing
245.14,1296,463,267,772,594,289,0.0053,0.0055,0.9847,1.44,2.79,-0.28,Standing
245.16,1329,472,265,742,603,297,0.0476,-0.0575,0.9119,1.9,-1.29,-0.11,Standing
245.18,1303,493,241,765,602,275,0.0369,-0.0219,1.0289,-1.6,-0.68,-0.21,Standing
245.2,1336,478,226,778,613,259,-0.0298,0.0123,1.0109,1.39,1.99,-1.1,Standing
245.22,1337,471,217,800,594,267,0.0361,0.023,0.9828,-0.88,1.67,0.95,Standing
245.24,1332,453,221,780,618,311,0.054,0.03,1.0946,-1.31,1.49,-1.47,Standing
245.26,1319,472,239,739,582,281,0.0203,-0.0051,0.9618,-0.17,1.4,0.06,Standing
245.28,1283,480,251,749,564,265,0.004,-0.0034,1.0394,-1.11,-3.33,-0.18,Standing
245.3,1372,454,244,764,583,302,-0.0211,0.008,0.9852,3.31,1.4,1.0,Standing
245.32,1374,478,242,770,590,268,0.0209,0.0036,1.0432,-1.46,3.0,-2.07,Standing
245.34,1337,484,228,773,560,258,0.0117,0.0136,0.9903,0.94,1.74,-1.78,Standing
245.36,1330,485,225,745,579,261,0.007,0.0181,1.0526,-0.06,1.1,-0.69,Standing
245.38,1365,473,227,731,576,270,0.0124,0.0309,1.0446,0.96,-0.16,-1.08,Standing
245.4,1316,492,209,741,555,243,-0.011,-0.0082,1.0137,2.8,-2.61,-0.1,Standing
245.42,1394,487,240,730,615,250,0.014,0.0049,1.0412,-2.42,3.04,0.18,Standing
245.44,1388,463,220,684,517,232,0.0146,-0.0041,1.0207,2.93,0.99,0.25,Standing
245.46,1389,468,235,733,511,230,-0.043,0.0641,0.9804,1.54,-0.6,-0.37,Standing
245.48,1393,499,222,704,541,254,0.0411,0.0171,0.9241,0.4,-2.73,-1.57,Standing
245.5,1415,465,167,690,564,262,0.0698,0.0227,1.0096,2.21,0.18,-0.33,Standing
245.52,1399,491,224,700,556,273,0.0222,0.0139,0.9926,1.38,-1.59,-0.51,Standing
245.54,1415,490,224,681,525,260,0.0364,-0.0036,1.0479,2.05,0.02,0.52,Standing
245.56,1399,490,211,690,513,273,0.0205,-0.0187,0.9901,-0.3,-1.74,-0.39,Standing
245.58,1388,491,186,694,542,264,-0.0087,0.0227,0.9951,-0.39,-2.03,-0.44,Standing
245.6,1383,508,197,697,528,251,0.0394,-0.0389,0.9333,0.86,-1.59,0.47,Standing
245.62,1404,532,200,662,510,256,-0.0093,0.0267,0.9312,1.06,-1.11,-0.52,Standing
245.64,1413,521,212,708,503,238,-0.0218,-0.0092,1.0197,-2.86,-0.16,0.48,Standing
245.66,1438,495,218,686,505,244,0.0491,0.013,1.0461,-0.19,0.75,-0.66,Standing
245.68,1410,525,190,687,534,246,-0.0229,-0.0382,0.9604,0.02,0.32,0.29,Standing
245.7,1435,498,180,665,479,241,0.0272,0.0587,1.0274,-0.2,-0.13,0.35,Standing
245.72,1430,479,207,690,495,239,0.0316,0.005,1.0189,-2.88,0.18,0.24,Standing
245.74,1455,517,188,654,494,227,0.0163,0.0238,0.9977,-1.19,1.65,-0.1,Standing
245.76,1470,531,178,627,463,246,0.0491,0.0315,0.9925,-1.64,0.6,-0.28,Standing
245.78,1472,503,208,635,462,233,0.0244,-0.0238,0.9709,3.04,1.82,1.13,Standing
245.8,1462,520,200,669,428,206,0.038,0.0186,1.015,0.64,-0.92,-0.68,Standing
245.82,1475,509,200,622,429,216,0.0595,0.0215,1.0133,0.48,-1.86,-0.59,Standing
245.84,1465,502,170,622,461,209,0.0516,0.0076,0.9973,0.27,-2.8,0.09,Standing
245.86,1419,538,159,599,451,233,0.0391,0.0465,0.9722,-3.57,-2.81,0.01,Standing
245.88,1523,517,157,588,464,232,0.056,0.0243,1.0076,1.47,-2.79,0.37,Standing
245.9,1467,526,178,583,479,226,0.0549,0.01,1.0515,-0.19,1.03,0.78,Standing
245.92,1506,534,162,619,449,205,0.0241,0.0303,0.9499,-0.01,0.26,-2.89,Standing
245.94,1532,547,180,593,436,201,0.0105,0.0728,0.9231,1.2,0.17,-1.02,Standing
245.96,1444,530,141,601,435,207,0.0025,-0.0357,1.0415,-1.34,0.44,-0.01,Standing
245.98,1527,531,160,583,410,242,-0.0317,-0.031,0.9942,-1.1,-0.62,-0.22,Standing
246.0,1500,543,161,591,394,240,-0.013,-0.0388,1.0162,0.03,-1.25,-0.16,Standing
246.02,1502,557,159,583,376,210,0.0224,0.0361,1.065,-1.28,-0.28,-0.29,Standing
246.04,1511,526,156,604,439,193,0.0138,-0.0323,0.9948,-2.29,0.52,0.7,Standing
246.06,1497,571,153,548,441,225,0.0236,0.0579,1.0422,-0.57,-0.48,-0.57,Standing
246.08,1507,552,148,585,403,203,0.0599,-0.0492,0.9706,-1.3,-0.29,-0.05,Standing
246.1,1543,549,166,567,401,231,0.0442,0.0272,1.0044,1.11,-0.47,-0.59,Standing
246.12,1527,555,152,600,397,212,0.0557,-0.0086,0.9918,3.36,-4.07,-1.42,Standing
246.14,1576,547,122,561,351,206,0.0232,-0.0035,1.0037,0.23,0.02,-0.65,Standing
246.16,1549,531,126,549,371,207,0.0233,-0.0189,0.9989,1.19,-1.62,0.6,Standing
246.18,1523,556,121,543,371,240,0.037,0.0008,1.0445,1.91,-1.35,0.91,Standing
246.2,1514,546,137,521,392,214,0.0248,0.0463,0.9428,2.48,-1.92,-1.6,Standing
246.22,1566,557,145,516,385,190,-0.018,0.0419,1.064,1.34,-0.36,0.08,Standing
246.24,1599,542,135,509,370,213,-0.0238,0.0704,1.0152,-0.23,0.31,-0.48,Standing
246.26,1506,528,124,514,378,200,-0.0334,0.0428,1.0038,1.66,-1.18,-1.58,Standing
246.28,1567,532,127,500,379,170,-0.0072,-0.0447,1.0128,-2.7,0.46,-0.03,Standing
246.3,1558,569,137,539,373,216,0.0579,-0.0586,1.0378,-1.49,-0.94,1.11,Standing
246.32,1560,581,152,546,373,221,0.0115,-0.0037,0.9878,0.42,1.81,1.16,Standing
246.34,1554,588,132,517,360,185,0.0048,-0.0335,1.0127,0.97,2.15,-1.44,Standing
246.36,1539,546,140,504,370,214,0.0564,-0.0366,1.0354,-0.09,2.62,-1.77,Standing
246.38,1539,567,144,509,344,208,0.0196,0.0369,0.9436,1.53,-2.22,0.89,Standing
246.4,1613,551,148,516,375,204,0.039,0.038,0.9955,1.36,0.66,-1.99,Standing
246.42,1535,542,134,537,355,224,-0.03,-0.005,0.9966,3.23,0.93,-0.6,Standing
246.44,1570,552,164,580,316,183,0.0376,0.0361,1.0443,-0.88,1.13,1.69,Standing
246.46,1568,577,121,525,314,205,0.0325,-0.0169,0.9336,-1.14,1.55,-0.85,Standing
246.48,1600,541,167,545,322,204,0.0092,0.0343,1.0259,-2.71,0.71,0.62,Standing
246.5,1630,562,152,495,335,202,0.0607,0.0114,0.9529,1.76,-1.14,0.55,Standing
246.52,1615,565,153,519,371,176,-0.015,0.0011,1.0445,-2.49,-1.14,0.13,Standing
246.54,1586,552,120,508,359,191,0.0118,0.0041,0.9651,-0.76,-0.64,0.86,Standing
246.56,1571,576,125,527,328,196,0.0784,0.0073,0.9992,1.04,-0.06,0.35,Standing
246.58,1579,581,134,558,353,235,0.0416,0.0063,1.0023,0.67,1.94,1.55,Standing
246.6,1581,600,133,518,352,218,0.0518,-0.0145,1.0147,0.51,-0.81,-0.21,Standing
246.62,1581,584,133,527,297,195,0.013,0.0325,1.0018,-1.48,-0.99,0.36,Standing
246.64,1642,563,143,539,360,183,-0.0028,0.0053,1.0086,0.69,-0.99,-0.47,Standing
246.66,1605,552,139,526,341,191,-0.0132,-0.0013,1.0019,-0.66,0.4,0.6,Standing
246.68,1608,604,134,536,344,205,0.0551,0.0068,0.9943,-1.46,1.09,0.65,Standing
246.7,1573,583,127,495,324,192,-0.0324,0.0335,1.0504,1.31,-1.46,-1.2,Standing
246.72,1590,569,134,518,347,194,0.0469,0.0417,1.0018,-0.67,1.21,-0.2,Standing
246.74,1595,583,125,535,352,217,0.0451,-0.045,1.0458,1.38,0.81,-0.09,Standing
246.76,1572,577,150,528,332,200,0.0461,-0.0183,1.0163,0.61,-1.05,2.27,Standing
246.78,1587,534,124,503,344,206,0.0465,0.0015,0.9283,0.05,0.26,-0.84,Standing
246.8,1553,574,125,522,336,228,0.0099,-0.0154,1.0547,-1.06,0.19,0.36,Standing
246.82,1492,571,132,497,340,197,0.0073,0.0504,0.9544,-0.15,1.43,0.3,Standing
246.84,1577,571,156,507,336,197,-0.0023,-0.0615,0.9542,0.43,1.11,0.51,Standing
246.86,1552,581,126,520,336,199,0.007,0.0165,0.9973,-0.38,-0.5,-0.62,Standing
246.88,1542,535,148,516,367,198,0.0325,-0.0196,1.0149,0.28,0.65,-0.21,Standing
246.9,1552,561,143,551,366,211,-0.0224,0.0159,1.0143,-0.23,0.64,0.8,Standing
246.92,1552,558,118,507,351,204,0.0149,0.0052,0.9552,1.47,0.45,1.73,Standing
246.94,1524,571,152,585,387,188,0.0731,0.0245,1.0396,-0.81,-0.31,0.2,Standing
246.96,1560,546,139,553,374,208,0.0191,-0.0471,0.9988,-0.95,-0.52,-0.79,Standing
246.98,1591,553,157,543,393,200,-0.0454,0.0435,1.0107,-0.09,-2.33,-0.57,Standing
247.0,1559,574,138,564,392,215,-0.0148,0.0263,1.0346,-1.93,0.64,-1.43,Standing
247.02,1560,566,157,584,400,221,0.0263,-0.0161,0.9571,-1.2,0.12,1.51,Standing
247.04,1536,558,142,581,362,198,0.0464,-0.0053,1.0087,2.8,-0.02,0.19,Standing
247.06,1551,548,128,546,335,234,0.0679,-0.0292,0.9011,-0.73,-1.03,-0.47,Standing
247.08,1485,540,167,587,398,228,0.0725,0.0309,0.9889,-1.41,0.94,0.0,Standing
247.1,1530,521,161,557,399,227,0.0816,-0.0137,0.9711,-0.15,-0.14,-0.6,Standing
247.12,1565,557,168,528,404,218,0.0259,0.0443,1.053,-1.35,2.32,0.37,Standing
247.14,1484,544,184,560,416,220,0.0214,-0.0334,1.0276,0.11,-0.38,0.82,Standing
247.16,1511,522,170,566,406,213,0.0557,-0.0009,0.9928,-0.57,-0.51,0.11,Standing
247.18,1504,532,163,563,417,229,0.0419,0.0076,1.028,-2.51,1.41,-1.68,Standing
247.2,1485,553,144,592,396,213,0.075,0.0119,0.9926,-0.48,-0.83,0.36,Standing
247.22,1518,546,173,556,431,236,0.0522,0.0023,0.9812,0.44,-0.9,-0.42,Standing
247.24,1512,542,163,559,397,230,-0.0478,0.0018,1.0237,-2.02,0.31,0.22,Standing
247.26,1491,552,172,602,431,231,0.0357,0.0089,1.0008,1.4,-2.11,-0.23,Standing
247.28,1515,508,172,611,477,206,0.0425,0.0114,1.0264,-0.46,-2.18,-0.74,Standing
247.3,1447,520,165,581,473,226,0.0035,-0.0643,0.9906,3.12,-1.71,0.0,Standing
247.32,1502,533,194,624,441,230,-0.0025,-0.0119,1.017,-1.95,0.47,0.11,Standing
247.34,1443,510,164,599,435,222,0.0072,0.0411,1.0349,0.59,-1.57,1.12,Standing
247.36,1478,527,201,630,449,246,0.0495,-0.0258,1.0356,-0.43,-1.64,-0.3,Standing
247.38,1477,525,180,648,466,244,0.0263,-0.0045,1.0105,0.14,1.13,-1.14,Standing
247.4,1470,515,196,660,449,232,0.0578,-0.0041,1.0144,-0.88,-1.07,0.84,Standing
247.42,1449,484,180,636,435,236,0.0452,0.0212,1.0676,-1.23,-2.04,-0.35,Standing
247.44,1442,500,174,654,446,227,0.0398,-0.0043,1.0162,-1.32,0.09,1.24,Standing
247.46,1437,531,180,646,441,250,0.0303,-0.0123,1.0467,-0.28,-0.05,1.55,Standing
247.48,1432,489,168,647,478,253,0.0482,-0.0425,0.9358,1.51,0.44,1.49,Standing
247.5,1445,502,200,669,498,249,0.0314,-0.0563,1.0859,0.21,-1.17,-0.42,Standing
247.52,1412,513,187,659,495,254,-0.0006,0.0062,0.9354,-0.69,0.7,1.16,Standing
247.54,1421,491,193,674,474,258,0.0159,0.0132,0.9837,-2.61,1.17,0.52,Standing
247.56,1355,494,189,666,508,253,0.0092,0.0237,0.9656,2.7,0.51,0.48,Standing
247.58,1415,480,186,682,549,252,0.0026,-0.0553,0.9577,-0.73,1.34,0.46,Standing
247.6,1411,523,185,656,493,252,0.0596,-0.0218,0.9179,-0.94,-1.94,0.19,Standing
247.62,1445,482,186,696,491,248,0.0447,0.0325,0.9949,0.03,1.68,1.45,Standing
247.64,1353,520,219,686,535,238,0.0368,0.016,1.0915,0.14,0.71,0.52,Standing
247.66,1364,509,202,638,521,242,0.0274,-0.042,1.0679,1.56,0.54,-0.59,Standing
247.68,1380,483,240,726,529,238,0.0003,0.0332,1.0126,-1.06,-3.07,-0.29,Standing
247.7,1395,494,203,711,472,268,0.0116,0.0235,0.9785,0.33,-1.14,0.92,Standing
247.72,1371,519,211,741,549,250,0.0089,0.0361,1.0768,-1.69,2.39,-0.38,Standing
247.74,1334,466,227,734,525,263,-0.0322,0.0143,1.0738,0.16,-1.36,1.81,Standing
247.76,1339,488,222,712,576,236,0.0283,-0.0244,0.9619,1.23,1.76,-0.24,Standing
247.78,1341,491,218,713,551,279,0.021,0.0265,0.9346,-1.2,0.51,1.16,Standing
247.8,1374,487,210,731,543,269,0.0051,0.0019,1.0078,-2.45,-2.08,0.52,Standing
247.82,1375,474,228,720,571,287,-0.0016,-0.0271,1.0713,2.07,-0.13,0.31,Standing
247.84,1346,491,223,736,566,263,0.0474,0.022,0.9763,2.9,-1.3,1.23,Standing
247.86,1353,475,214,746,554,259,-0.0502,0.0065,0.9681,0.26,0.55,0.63,Standing
247.88,1323,464,233,744,585,223,0.012,0.01,1.0167,-2.23,1.33,-1.09,Standing
247.9,1311,489,221,761,585,250,0.0277,0.038,1.0311,0.37,-1.44,-0.61,Standing
247.92,1335,454,235,773,578,274,-0.0443,-0.011,1.0219,-1.08,1.75,-0.15,Standing
247.94,1364,495,223,762,568,263,0.0071,-0.0032,0.9798,-2.05,-2.9,1.53,Standing
247.96,1353,460,232,763,574,274,0.0032,-0.0323,0.9669,-1.76,-1.87,1.16,Standing
247.98,1321,476,247,741,548,285,0.0075,0.0409,0.9684,-0.19,2.03,-0.54,Standing
248.0,1311,468,243,759,627,299,0.0076,0.0206,1.0121,0.38,-0.07,0.12,Standing
248.02,1327,493,221,775,608,306,0.0407,0.0243,1.0041,1.41,-0.15,-1.68,Standing
248.04,1354,443,245,804,606,259,0.0029,-0.0646,1.024,0.94,0.11,-0.53,Standing
248.06,1317,454,253,764,588,259,0.0322,0.0391,0.9389,0.48,0.42,0.89,Standing
248.08,1331,464,249,738,614,294,0.0227,0.0403,1.0069,0.27,-1.83,1.13,Standing
248.1,1319,457,278,781,615,272,0.0756,0.0246,1.0215,0.03,1.28,0.49,Standing
248.12,1343,470,262,766,626,297,0.0738,-0.0059,1.0082,-0.9,1.15,0.64,Standing
248.14,1274,464,240,764,634,288,-0.0067,0.0034,0.9819,0.44,2.23,-0.11,Standing
248.16,1246,484,250,773,636,248,0.033,0.06,1.026,-1.35,2.27,-0.39,Standing
248.18,1277,438,250,774,629,259,-0.0309,0.058,1.0253,-1.02,-0.43,0.0,Standing
248.2,1283,471,269,792,604,298,0.0311,-0.0279,1.0416,-0.83,-0.51,0.95,Standing
248.22,1313,430,261,855,635,305,0.0277,0.0098,1.0366,-0.28,-0.7,0.34,Standing
248.24,1266,471,244,809,594,275,-0.042,0.0414,0.9901,-0.37,-1.27,-0.01,Standing
248.26,1328,452,228,809,625,283,0.0027,0.0058,0.9827,-0.58,0.57,-1.15,Standing
248.28,1238,463,293,830,640,300,-0.0146,0.0422,0.8737,-1.56,0.93,-0.59,Standing
248.3,1277,443,253,802,626,270,-0.008,0.0122,0.9968,0.64,2.3,-1.68,Standing
248.32,1326,414,242,777,628,267,0.0404,0.0106,1.0292,1.83,-1.75,-0.67,Standing
248.34,1306,415,233,817,629,304,0.0155,-0.0115,0.9184,-0.19,-1.14,-1.02,Standing
248.36,1307,416,246,787,589,289,0.0632,0.0313,1.0215,-1.85,0.52,1.43,Standing
248.38,1303,458,261,807,613,280,0.0147,0.0538,1.0031,-0.44,1.95,0.06,Standing
248.4,1328,437,270,859,658,293,0.0099,0.0253,0.983,0.77,0.92,-1.95,Standing
248.42,1276,473,260,791,612,283,0.0331,0.0105,1.012,1.07,-0.78,0.56,Standing
248.44,1302,467,251,810,611,273,0.0149,0.0308,1.0281,1.84,2.17,1.13,Standing
248.46,1323,444,265,853,600,288,0.0291,-0.0215,0.9603,1.12,0.46,0.74,Standing
248.48,1294,478,250,764,647,296,0.0097,-0.0216,0.9426,1.51,0.91,0.07,Standing
248.5,1243,471,245,808,630,294,0.0463,0.0042,1.0131,0.4,-0.57,0.89,Standing
248.52,1282,447,255,825,618,263,0.0157,-0.0091,1.0333,-2.04,2.38,0.64,Standing
248.54,1332,443,278,793,650,289,0.0187,-0.0263,1.0194,1.49,-0.79,0.41,Standing
248.56,1279,462,249,811,627,269,-0.0364,0.0024,1.017,1.5,0.95,-0.93,Standing
248.58,1260,477,246,793,607,296,0.05,0.0289,1.0001,1.48,1.84,0.9,Standing
248.6,1308,476,252,804,618,272,-0.016,0.0059,0.9726,0.18,3.6,-1.26,Standing
248.62,1259,477,261,821,603,278,-0.0559,-0.005,0.9725,-1.15,2.39,0.66,Standing
248.64,1268,466,252,803,621,306,0.0031,-0.0092,0.9491,-2.22,-0.68,0.8,Standing
248.66,1350,462,252,804,601,300,0.017,-0.0307,0.8998,-0.78,0.61,-0.97,Standing
248.68,1295,471,225,796,618,294,0.0814,-0.0374,0.9981,0.06,1.8,-0.47,Standing
248.7,1304,471,284,736,595,303,-0.0244,0.0505,0.9466,0.62,-0.19,-0.55,Standing
248.72,1316,471,217,790,601,283,0.0331,-0.0252,1.0086,-0.4,2.41,0.02,Standing
248.74,1335,452,216,776,597,278,0.0047,-0.0016,0.9854,1.36,0.7,-0.44,Standing
248.76,1317,466,275,764,604,296,0.054,0.0019,0.9693,1.39,2.43,-0.78,Standing
248.78,1336,458,234,761,613,275,0.0341,0.026,0.9688,-0.05,-1.68,-0.1,Standing
248.8,1306,482,232,781,600,258,0.0621,-0.0038,0.9993,2.01,-0.47,0.84,Standing
248.82,1314,443,266,735,570,269,0.0349,0.0181,1.0375,-0.57,1.92,-0.01,Standing
248.84,1322,469,233,756,625,269,0.0079,-0.0096,0.9544,2.48,-0.28,-0.22,Standing
248.86,1339,477,227,775,570,270,0.0175,0.0271,0.9884,-2.73,0.13,-0.82,Standing
248.88,1279,476,235,747,561,264,0.0639,-0.0159,0.9988,0.14,-0.97,-0.61,Standing
248.9,1353,481,210,728,597,289,0.029,0.0378,1.0165,-0.35,-1.41,-0.23,Standing
248.92,1359,487,233,742,596,280,0.0173,-0.0207,1.0696,-0.92,1.15,-0.69,Standing
248.94,1353,503,221,759,588,286,-0.0145,0.0329,0.9416,1.55,0.2,-0.64,Standing
248.96,1342,488,229,755,596,253,0.0411,-0.0155,1.0336,-2.1,-0.76,-0.35,Standing
248.98,1349,470,208,738,564,247,0.0472,-0.0153,1.0097,-1.77,1.75,0.52,Standing
249.0,1387,481,212,701,571,240,0.0599,0.0055,0.9866,-2.04,-1.29,1.08,Standing
